735060,0.210084641508911
409945,0.24780912621667
219810,0.298788464908339
950374,0.353624495192308
850364,0.484479190085026
114857,0.238344908888942
235817,0.2855183004583
151352,0.198244679562606
884356,0.22177026450849
295970,0.246287360959294
460379,0.296296949804641
329911,0.221090095938319
241843,0.248822132411414
548872,0.309945919637622
456794,0.266584622453079
917880,0.252205189075458
478174,0.185253804473303
505280,0.300782157401796
376575,0.188259912129237
772402,0.294787962100897
437400,0.206210777665307
857043,0.385481171441645
406084,0.333826304434799
564029,0.425853073836576
710290,0.352795162686318
805759,0.393115408358668
215999,0.24045939920759
786225,0.205304965041237
378170,0.227204045428635
811804,0.205089015885199
223974,0.245443858183126
199825,0.283560225348552
789504,0.332910232779082
954619,0.364308810388192
686303,0.286809639919898
840199,0.319694981251371
588579,0.328765017386967
929940,0.41287265391473
582100,0.409000378636791
687697,0.18226149090669
456184,0.356776457630364
302201,0.461260267323776
515295,0.368434101457661
648532,0.298334431173354
808826,0.275942018108131
359397,0.328622586738019
164547,0.330984042180907
171839,0.305145558737205
592515,0.374919690838013
256337,0.445193136443341
168090,0.19506567432141
604808,0.20575789254238
883814,0.270440068373081
120158,0.29613816627112
899392,0.374322266250193
990898,0.237022990587661
671168,0.255209515871821
810863,0.205431383313865
950466,0.319291604956358
714194,0.156626285512649
302845,0.257466593389386
160438,0.224011226089704
705682,0.359162590223994
746579,0.438826725253821
935139,0.267140218756973
595613,0.25080292202199
489852,0.444737730915809
792176,0.327232454252695
286595,0.322628590792613
513217,0.287757956395592
332236,0.299290291742542
271650,0.242222113623587
388886,0.408007276839706
748342,0.259395179735585
200639,0.222710459354443
305836,0.358817917563583
329097,0.4236322832348
290281,0.359597255016682
891988,0.35409897921187
742375,0.288183950448987
890507,0.20725901011378
214663,0.370542925587519
253220,0.220472892130359
276313,0.166883313455162
577294,0.269943749646622
897217,0.206703855700088
961316,0.214442070802007
227916,0.245888396104773
731481,0.411133502141365
940374,0.422893919943103
988441,0.320369781578879
406158,0.285539498729074
152594,0.380669558658072
961488,0.336814211452784
706497,0.272803506283403
272478,0.39385086732399
201268,0.313188037810679
978776,0.272919296787928
875614,0.179868900183465
190506,0.225466689770516
499428,0.382257879820311
792483,0.287481608366866
988745,0.263457292931029
368472,0.459231574800979
309102,0.295966751253306
924807,0.393760915938338
337035,0.260628304622198
183260,0.327584798855402
946537,0.215876992508392
358331,0.316292849206914
188401,0.293826559270894
736841,0.483149579527629
646588,0.326436625265686
138590,0.321225003862191
640843,0.327025491521077
196395,0.297262132141122
407402,0.380879075244272
467600,0.264765240297599
415109,0.289915503547654
340091,0.329093468439729
974177,0.193085158837377
550150,0.188018582100182
614839,0.336769687524468
459285,0.271183341134965
716659,0.430227387811692
102835,0.402546708227786
911801,0.328867013267851
472149,0.394403879269553
166930,0.280983261679699
884425,0.289599341979734
773876,0.26664101851157
882640,0.332582649259866
911025,0.327804647837392
577031,0.433766354254393
976254,0.33565490236523
184204,0.338117548156304
758963,0.245617241808002
720249,0.182668382531312
228952,0.195530127320569
654337,0.266394712498784
217675,0.302796645279924
847544,0.411435299834979
897224,0.353071017468106
210630,0.210769317510088
837662,0.417252040635909
515261,0.264140704029149
872340,0.211360287711783
372243,0.281314811548502
587051,0.362426236534283
870643,0.390629324689093
654440,0.261019106307902
132961,0.457228341788914
927518,0.167017229279296
457242,0.406996165387034
596395,0.27923214841694
838568,0.357667064502764
236650,0.187370519789434
647199,0.373088644509485
152206,0.186721110839601
706362,0.357705219204822
321856,0.232169348933581
133953,0.277546842980188
938256,0.274586618189397
549655,0.275919453548454
528589,0.27831377127954
162950,0.3858655037171
483033,0.326988559896691
